clear_sky,actual_radiation,capacity_factor
1000,507.7709184598098,0.5077709184598098
1000,519.7640347573607,0.5197640347573608
1000,494.54469207309205,0.49454469207309204
1000,513.9271203255977,0.5139271203255977
1000,455.75885286707006,0.4557588528670701
1000,547.6839970429288,0.5476839970429288
1000,283.176411410918,0.283176411410918
1000,464.6761375211755,0.46467613752117554
1000,473.051870209661,0.473051870209661
1000,391.348343463322,0.39134834346332203
1000,289.08593928037095,0.28908593928037096
1000,506.6748781626691,0.5066748781626691
1000,371.8573679618512,0.3718573679618512
1000,376.33208399700914,0.3763320839970091
1000,409.33563989090607,0.40933563989090604
1000,517.0129350842005,0.5170129350842005
1000,454.38010374634365,0.45438010374634363
1000,539.1187544263627,0.5391187544263627
1000,625.6278244400781,0.6256278244400781
1000,590.3030504300115,0.5903030504300115
1000,656.2271182287311,0.6562271182287311
1000,694.9181239144493,0.6949181239144493
1000,695.3135544152198,0.6953135544152198
1000,609.8316743971475,0.6098316743971475
1000,491.1966499580029,0.49119664995800294
1000,556.0374802993103,0.5560374802993103
1000,517.5453183421391,0.5175453183421391
1000,503.7532203397198,0.5037532203397198
1000,633.6891097836328,0.6336891097836328
1000,177.9592022371419,0.1779592022371419
1000,552.5085461417347,0.5525085461417346
1000,578.4671473557411,0.5784671473557411
1000,250.67913292848343,0.25067913292848343
1000,295.7982610529961,0.2957982610529961
1000,413.86953072523926,0.41386953072523924
1000,377.3270727193423,0.3773270727193423
1000,475.8753061132535,0.47587530611325346
1000,502.62968738954663,0.5026296873895466
1000,488.64062825095425,0.4886406282509542
1000,403.95368086566054,0.4039536808656605
1000,450.19280638341354,0.4501928063834135
1000,677.6386619916659,0.6776386619916659
1000,420.1857843087713,0.4201857843087713
1000,622.1013104611055,0.6221013104611055
1000,483.6206348187915,0.4836206348187915
1000,509.7416968198447,0.5097416968198447
1000,510.28776591478663,0.5102877659147866
1000,546.9686352488711,0.5469686352488711
1000,617.5580222739377,0.6175580222739377
1000,318.0874438498733,0.3180874438498733
1000,433.4783657903978,0.4334783657903978
1000,364.73311393856847,0.36473311393856844
1000,336.99434458664257,0.33699434458664257
1000,362.8748725226376,0.3628748725226376
1000,462.19170912531746,0.4621917091253175
1000,467.863762584902,0.46786376258490203
1000,288.1767804696593,0.28817678046965933
1000,245.59487229973632,0.2455948722997363
1000,209.49136437642125,0.20949136437642124
1000,614.2135536807715,0.6142135536807715
1000,431.0380060012458,0.43103800600124575
1000,445.24884883381753,0.44524884883381755
1000,435.06955571910544,0.43506955571910544
1000,303.56142147213114,0.30356142147213117
1000,471.25161264842865,0.47125161264842863
1000,623.4733018838176,0.6234733018838177
1000,671.3083367473319,0.6713083367473318
1000,570.2217986183936,0.5702217986183936
1000,477.8014374579762,0.4778014374579762
1000,446.880575104041,0.446880575104041
1000,717.7200181272215,0.7177200181272214
1000,565.383429516016,0.5653834295160161
1000,571.8458577769519,0.5718458577769518
1000,469.257109158723,0.469257109158723
1000,630.2648297275647,0.6302648297275647
1000,378.71111709957586,0.37871111709957583
1000,480.31294790898085,0.4803129479089808
1000,451.84667033499704,0.45184667033499704
1000,278.31850291048346,0.27831850291048343
1000,332.8902173970437,0.3328902173970437
1000,273.35965498792035,0.27335965498792036
1000,508.0723323953904,0.5080723323953904
1000,340.7372052618488,0.3407372052618488
1000,244.47984612651496,0.24447984612651497
1000,502.2437041818824,0.5022437041818824
1000,401.6001516735236,0.4016001516735236
1000,261.5813356369704,0.2615813356369704
1000,501.0612708667015,0.5010612708667015
1000,465.0961884423068,0.4650961884423068
1000,568.0558859928334,0.5680558859928334
1000,373.06845858755787,0.3730684585875579
1000,578.2253767713859,0.5782253767713859
1000,505.14065807204724,0.5051406580720472
1000,580.3449481693818,0.5803449481693819
1000,601.8528462034144,0.6018528462034144
1000,596.3158614670332,0.5963158614670332
1000,581.8990101427228,0.5818990101427228
1000,558.3255107653356,0.5583255107653355
1000,410.8195829427026,0.4108195829427026
1000,488.93063694017167,0.4889306369401717
1000,561.0960440215707,0.5610960440215708
1000,444.8920804479998,0.44489208044799977
1000,472.6428611169792,0.4726428611169792
1000,285.87984933714915,0.28587984933714916
1000,381.54929262818314,0.38154929262818316
1000,510.8510892313474,0.5108510892313474
1000,277.17080940827765,0.27717080940827765
1000,482.18350643992926,0.48218350643992924
1000,319.8141548540581,0.31981415485405806
1000,600.4404869153378,0.6004404869153378
1000,477.8865864454699,0.4778865864454699
1000,317.90265228252,0.31790265228252
1000,541.8356965714286,0.5418356965714286
1000,572.2619805192228,0.5722619805192228
1000,479.7740461471537,0.4797740461471537
1000,749.694894859137,0.749694894859137
1000,641.302311878049,0.641302311878049
1000,657.0939032905993,0.6570939032905994
1000,488.1235953439996,0.48812359534399963
1000,400.46042995415075,0.40046042995415077
1000,476.4353546965181,0.4764353546965181
1000,433.873584390594,0.433873584390594
1000,498.21081562371415,0.49821081562371416
1000,673.4999119894835,0.6734999119894836
1000,311.6291192045085,0.31162911920450853
1000,375.3150853384315,0.3753150853384315
1000,365.6474700511616,0.36564747005116155
1000,478.13798243661256,0.47813798243661254
1000,313.2134573488473,0.3132134573488473
1000,344.41653328386525,0.34441653328386523
1000,504.1517771193116,0.5041517771193116
1000,512.8842417138635,0.5128842417138635
1000,480.1262978086933,0.4801262978086933
1000,519.7365345411937,0.5197365345411937
1000,278.6200808351661,0.2786200808351661
1000,463.4350702070987,0.46343507020709873
1000,404.78311317922413,0.4047831131792241
1000,377.9173883813579,0.3779173883813579
1000,739.6788676767061,0.7396788676767061
1000,436.4441595060629,0.43644415950606286
1000,640.1721707626579,0.6401721707626579
1000,663.0598899851794,0.6630598899851794
1000,527.675670349151,0.527675670349151
1000,449.4052725946418,0.4494052725946418
1000,431.68768740870934,0.43168768740870933
1000,644.1893723726151,0.6441893723726151
1000,346.5602038580988,0.3465602038580988
1000,625.3113293248165,0.6253113293248165
1000,506.46346887838865,0.5064634688783887
1000,469.77819708952694,0.46977819708952695
1000,237.85253279163953,0.23785253279163954
1000,424.2720596955403,0.42427205969554027
1000,336.47641413168026,0.3364764141316803
1000,520.4713765514579,0.5204713765514579
1000,266.46496291985534,0.26646496291985533
1000,438.20060441646433,0.43820060441646436
1000,427.84143376798625,0.4278414337679862
1000,342.65281940310945,0.34265281940310943
1000,407.97003994589153,0.40797003994589154
1000,429.1727496073726,0.4291727496073726
1000,392.51323797541806,0.39251323797541804
1000,374.3396023443997,0.37433960234439967
1000,422.5868583732445,0.4225868583732445
1000,542.5896083106284,0.5425896083106284
1000,779.1355214045433,0.7791355214045432
1000,634.3409949193939,0.6343409949193939
1000,410.6528819734576,0.4106528819734576
1000,644.6435400054327,0.6446435400054327
1000,574.4838474828603,0.5744838474828603
1000,427.4180737642785,0.42741807376427854
1000,499.766792923904,0.499766792923904
1000,391.744019453644,0.391744019453644
1000,380.09436085614857,0.38009436085614856
1000,511.9128891584069,0.5119128891584069
1000,245.07157539730318,0.24507157539730318
1000,360.19666060961777,0.36019666060961775
1000,544.5966273510487,0.5445966273510487
1000,294.8335667297464,0.2948335667297464
1000,358.2145280267839,0.3582145280267839
1000,385.6589714681341,0.3856589714681341
1000,466.5529776139945,0.4665529776139945
1000,461.9311408350422,0.46193114083504216
1000,350.5572894328951,0.3505572894328951
1000,313.726190410234,0.313726190410234
1000,552.3196616209883,0.5523196616209883
1000,554.6826605302862,0.5546826605302861
1000,403.77291952399486,0.40377291952399486
1000,674.3788794634814,0.6743788794634814
1000,535.6207094057097,0.5356207094057097
1000,612.2142579386312,0.6122142579386313
1000,807.9571290664443,0.8079571290664442
1000,537.4381001563022,0.5374381001563022
1000,444.8234527633864,0.4448234527633864
1000,625.9741002155779,0.6259741002155779
1000,490.7634290184724,0.49076342901847236
1000,527.699192612353,0.5276991926123531
1000,449.3049621416202,0.4493049621416202
1000,428.0224321823648,0.4280224321823648
1000,430.4322364662524,0.4304322364662524
1000,392.5448412167468,0.3925448412167468
1000,415.0141684087513,0.41501416840875127
1000,306.59735212262416,0.3065973521226242
1000,366.32925475527566,0.36632925475527567
1000,257.75083969032244,0.2577508396903224
1000,241.80411499620325,0.24180411499620325
1000,205.62997322369324,0.20562997322369325
1000,377.04133233602977,0.37704133233602977
1000,570.3922712922862,0.5703922712922862
1000,532.4167536102133,0.5324167536102132
1000,479.5701172163438,0.4795701172163438
1000,416.9132401180229,0.4169132401180229
1000,473.724695576158,0.47372469557615804
1000,470.5908663214755,0.4705908663214755
1000,424.98014000786964,0.42498014000786966
1000,567.8085072913668,0.5678085072913668
1000,602.519934821452,0.602519934821452
1000,263.3467117964766,0.2633467117964766
1000,439.1318979379187,0.43913189793791874
1000,384.7527706751623,0.38475277067516234
1000,506.30489322098794,0.5063048932209879
1000,356.14542002698767,0.3561454200269877
1000,426.7304203299148,0.4267304203299148
1000,300.9159894055355,0.30091598940553554
1000,323.67834233871594,0.32367834233871595
1000,334.69044135718786,0.33469044135718784
1000,411.6449718353503,0.4116449718353503
1000,424.9969499341757,0.4249969499341757
1000,593.2714710735783,0.5932714710735782
1000,462.9481227450575,0.4629481227450575
1000,328.3853488276928,0.32838534882769277
1000,521.5712949936786,0.5215712949936786
1000,530.0057928227475,0.5300057928227475
1000,551.948277260426,0.5519482772604261
1000,508.07982992520726,0.5080798299252073
1000,531.288625132113,0.531288625132113
1000,522.0798342060989,0.5220798342060989
1000,496.6963362419858,0.49669633624198584
1000,320.83351989652596,0.320833519896526
1000,612.3271454832744,0.6123271454832744
1000,572.1911805743927,0.5721911805743927
1000,490.4970740584312,0.49049707405843124
1000,538.0470354066729,0.5380470354066729
1000,145.09135422225893,0.14509135422225894
1000,395.02698468808217,0.3950269846880822
1000,389.2446729207429,0.38924467292074294
1000,400.0492156737903,0.40004921567379026
1000,422.56851192038516,0.42256851192038514
1000,288.72588481130924,0.28872588481130923
1000,328.95604203203163,0.32895604203203166
1000,265.93852946989824,0.26593852946989827
1000,389.3839992189536,0.3893839992189536
1000,349.0634564561188,0.3490634564561188
1000,381.6583497046403,0.3816583497046403
1000,543.1731576376634,0.5431731576376634
1000,385.44164701297854,0.38544164701297856
1000,482.6655309197543,0.4826655309197543
1000,342.1309717747323,0.3421309717747323
1000,387.28188985354086,0.38728188985354084
1000,721.8853535069709,0.7218853535069709
1000,392.61359831948175,0.3926135983194817
1000,551.6638121808937,0.5516638121808938
1000,693.0660796772775,0.6930660796772774
1000,423.9208596672424,0.42392085966724236
1000,686.8964079705747,0.6868964079705747
1000,444.929774857444,0.444929774857444
1000,616.3802756650489,0.6163802756650489
1000,518.2844907053135,0.5182844907053135
1000,436.8027875759002,0.4368027875759002
1000,385.8365337253051,0.38583653372530513
1000,326.3850735825302,0.3263850735825302
1000,567.9212263708409,0.567921226370841
1000,243.1836634679726,0.2431836634679726
1000,355.5540605614088,0.3555540605614088
1000,411.04348112598,0.41104348112598
1000,421.161123540321,0.421161123540321
1000,428.8395601588634,0.4288395601588634
1000,325.0787604414407,0.3250787604414407
1000,373.5056801829196,0.37350568018291963
1000,443.2783767916596,0.4432783767916596
1000,430.0006179281146,0.4300006179281146
1000,530.1801901009053,0.5301801901009053
1000,736.0130546054162,0.7360130546054162
1000,500.7811312776432,0.5007811312776432
1000,610.4507259414587,0.6104507259414587
1000,587.573510848073,0.5875735108480731
1000,577.0276614450408,0.5770276614450408
1000,391.65594765657687,0.39165594765657685
1000,505.59956538163163,0.5055995653816316
1000,472.34166387320175,0.47234166387320176
1000,556.6250157499281,0.5566250157499282
1000,357.2580195648193,0.3572580195648193
1000,643.946199377,0.6439461993769999
1000,443.77493121798085,0.44377493121798084
1000,422.085103368683,0.422085103368683
1000,502.2094383184155,0.5022094383184155
1000,287.9408698651844,0.2879408698651844
1000,372.93099034768073,0.37293099034768074
1000,192.091938855247,0.192091938855247
1000,320.29215007181386,0.3202921500718139
1000,171.52606792390145,0.17152606792390146
1000,441.4669557814903,0.4414669557814903
1000,225.69027466260616,0.22569027466260616
1000,510.02851691771036,0.5100285169177103
1000,331.2183287206095,0.3312183287206095
1000,662.086623650888,0.662086623650888
1000,427.069125527751,0.427069125527751
1000,587.7147307235282,0.5877147307235282
1000,592.5074401762607,0.5925074401762608
1000,530.4805594769321,0.5304805594769321
1000,545.7741911017058,0.5457741911017058
1000,597.8352822806124,0.5978352822806124
1000,362.22445450609274,0.36222445450609275
1000,552.5328381902331,0.552532838190233
1000,357.4516181637252,0.35745161816372517
1000,412.67473571114056,0.41267473571114055
1000,459.91216684097924,0.45991216684097924
1000,359.7409207975453,0.3597409207975453
1000,303.706805041935,0.30370680504193504
1000,466.21984825341923,0.4662198482534192
1000,268.1442618244154,0.2681442618244154
1000,401.06097564575305,0.40106097564575305
1000,102.28901114312794,0.10228901114312794
1000,551.0656856257712,0.5510656856257712
1000,203.9676332044471,0.2039676332044471
1000,416.85850864142407,0.41685850864142404
1000,403.24283365477464,0.40324283365477465
1000,434.5633268234523,0.43456332682345233
1000,516.7670691516996,0.5167670691516996
1000,424.2575473453908,0.4242575473453908
1000,260.61913345633013,0.26061913345633014
1000,379.3911887805731,0.3793911887805731
1000,421.1608814198837,0.4211608814198837
1000,498.141751397875,0.498141751397875
1000,793.3319149883704,0.7933319149883704
1000,598.4364453132558,0.5984364453132558
1000,504.8658757173105,0.5048658757173105
1000,478.9601847300081,0.4789601847300081
1000,537.3785547259107,0.5373785547259107
1000,347.5860978403891,0.3475860978403891
1000,336.2151952476471,0.3362151952476471
1000,455.91306079964323,0.4559130607996432
1000,174.04354079256902,0.174043540792569
1000,258.042992330652,0.258042992330652
1000,226.8930004116112,0.2268930004116112
1000,94.14825223558476,0.09414825223558476
1000,377.9174565409413,0.37791745654094133
1000,328.01050294994803,0.32801050294994805
1000,449.1579851090325,0.4491579851090325
1000,300.9859703808948,0.3009859703808948
1000,234.715498029185,0.234715498029185
1000,322.6267967302252,0.3226267967302252
1000,504.329285412112,0.504329285412112
1000,277.1847105018442,0.27718471050184423
1000,513.9568357624228,0.5139568357624228
1000,324.9985335381725,0.32499853353817254
1000,637.7660728237427,0.6377660728237426
1000,721.5015719970396,0.7215015719970396
1000,616.7492451314158,0.6167492451314158
1000,585.5988012205404,0.5855988012205404
1000,446.58724920820237,0.44658724920820236
1000,476.19114575562384,0.4761911457556238
1000,352.65239222721124,0.35265239222721123
1000,381.88166571401337,0.3818816657140134
1000,387.91374551044464,0.38791374551044466
1000,472.6164077881988,0.4726164077881988
1000,251.47411315343206,0.25147411315343204
1000,269.47597861075315,0.2694759786107531
1000,283.40473298118553,0.2834047329811855
1000,305.84507358116866,0.30584507358116864
1000,367.18001578426885,0.36718001578426884
1000,186.80592063834501,0.186805920638345
1000,280.4181464606056,0.2804181464606056
1000,212.74949733390113,0.21274949733390114
1000,358.5658139086045,0.35856581390860454
1000,373.34968967959816,0.37334968967959814
1000,601.4315319217291,0.601431531921729
1000,338.2298694633312,0.3382298694633312
1000,464.03586292311803,0.46403586292311805
1000,323.165650622668,0.323165650622668
1000,521.2771434901086,0.5212771434901087
1000,463.91017055960003,0.46391017055960004
1000,493.34799378117253,0.49334799378117256
1000,424.59737464422386,0.42459737464422387
1000,494.54887842532594,0.4945488784253259
1000,486.58085330520487,0.48658085330520484
1000,388.81040773578377,0.3888104077357838
1000,366.5754441487899,0.36657544414878995
1000,352.53859084554205,0.35253859084554207
1000,478.13037593498717,0.4781303759349872
1000,286.54895315911386,0.2865489531591139
1000,375.83008628713077,0.37583008628713077
1000,260.70909332515515,0.26070909332515513
1000,169.69886939919056,0.16969886939919054
1000,376.90021857160326,0.3769002185716033
1000,278.1287703863805,0.2781287703863805
1000,448.7576639954609,0.4487576639954609
1000,282.9024188548904,0.2829024188548904
1000,304.67207106445017,0.30467207106445016
1000,390.9360438811558,0.39093604388115577
1000,443.95243089549786,0.44395243089549785
1000,484.08105946146463,0.4840810594614646
1000,393.6592594429875,0.39365925944298746
1000,463.0097247954926,0.4630097247954926
1000,539.1060016726262,0.5391060016726262
1000,631.6025782243637,0.6316025782243637
1000,599.3441958840369,0.599344195884037
1000,579.4499534192387,0.5794499534192387
1000,545.3451078024725,0.5453451078024725
1000,659.9876073990831,0.6599876073990831
1000,444.65952551259136,0.44465952551259136
1000,513.4534745828822,0.5134534745828823
1000,232.3813568976034,0.23238135689760342
1000,270.5455194663916,0.2705455194663916
1000,325.65883206810497,0.325658832068105
1000,366.3245935576266,0.3663245935576266
1000,121.05661823226998,0.12105661823226999
1000,478.9391231296658,0.4789391231296658
1000,383.719379673784,0.383719379673784
1000,206.93069928043462,0.20693069928043462
1000,467.93778082610993,0.46793778082610993
1000,337.17840263558884,0.33717840263558885
1000,268.5417033626655,0.2685417033626655
1000,187.62221452437765,0.18762221452437766
1000,455.26214546748224,0.4552621454674822
1000,483.74857239217096,0.48374857239217095
1000,605.8834610296728,0.6058834610296728
1000,362.63237944954284,0.36263237944954285
1000,452.6482138352741,0.4526482138352741
1000,465.1565822087829,0.46515658220878286
1000,536.2938216417185,0.5362938216417186
1000,320.7435322533806,0.3207435322533806
1000,614.0871825093568,0.6140871825093568
1000,638.5440605854425,0.6385440605854424
1000,422.21879687647856,0.42221879687647856
1000,551.7072846405022,0.5517072846405021
1000,237.81367098784622,0.23781367098784623
1000,401.663190922966,0.401663190922966
1000,290.187289045583,0.290187289045583
1000,370.48775961328784,0.37048775961328784
1000,495.7427136270265,0.4957427136270265
1000,274.92630342846945,0.27492630342846947
1000,390.8123781807411,0.3908123781807411
1000,524.0422473896688,0.5240422473896688
1000,336.6157545291322,0.33661575452913217
1000,333.26976076770177,0.33326976076770176
1000,423.794768740255,0.423794768740255
1000,358.1080924758857,0.3581080924758857
1000,387.4826182801544,0.3874826182801544
1000,369.34353410823405,0.36934353410823406
1000,481.667765259807,0.48166776525980703
1000,470.3662565409018,0.4703662565409018
1000,569.9379712591137,0.5699379712591137
1000,468.9804593277245,0.4689804593277245
1000,447.92438560256886,0.44792438560256886
1000,636.124899570252,0.636124899570252
1000,480.08980514542867,0.48008980514542865
1000,641.0362573965134,0.6410362573965134
1000,552.776507136843,0.5527765071368429
1000,541.7813470501068,0.5417813470501067
1000,256.4595207462438,0.2564595207462438
1000,371.0974705737571,0.3710974705737571
1000,369.28210248107973,0.36928210248107973
1000,243.4536461306973,0.2434536461306973
1000,291.054055846542,0.291054055846542
1000,320.56875909299356,0.32056875909299354
1000,202.24307485106007,0.20224307485106008
1000,378.1726889218858,0.3781726889218858
1000,289.6110855458077,0.2896110855458077
1000,567.062902917598,0.567062902917598
1000,254.1860967781855,0.2541860967781855
1000,435.93731887522466,0.4359373188752247
1000,424.0792499428262,0.4240792499428262
1000,430.78944288055175,0.43078944288055177
1000,334.59906263330254,0.3345990626333025
1000,600.9607998901118,0.6009607998901119
1000,608.3542868003808,0.6083542868003808
1000,394.854928330584,0.394854928330584
1000,453.3928203728155,0.4533928203728155
1000,459.7475647994408,0.4597475647994408
1000,464.1322329466695,0.4641322329466695
1000,427.7824113861306,0.4277824113861306
1000,426.52420652664955,0.4265242065266496
1000,674.687301310513,0.674687301310513
1000,387.7591936255077,0.3877591936255077
1000,435.1123224067824,0.43511232240678244
1000,466.449634316941,0.466449634316941
1000,363.04768572892345,0.36304768572892343
1000,390.06517107809645,0.39006517107809646
1000,278.80273128565005,0.27880273128565003
1000,327.5732792142634,0.3275732792142634
1000,262.65377110150524,0.26265377110150523
1000,383.1607967187359,0.38316079671873593
1000,305.18544963737924,0.30518544963737926
1000,494.7418794268228,0.4947418794268228
1000,482.6201656257729,0.4826201656257729
1000,542.2801144346543,0.5422801144346543
1000,389.45815155729315,0.38945815155729313
1000,481.49986788023216,0.48149986788023214
1000,624.0962618829702,0.6240962618829702
1000,640.3155338819157,0.6403155338819158
1000,517.8951051340268,0.5178951051340268
1000,317.8199584223169,0.3178199584223169
1000,452.1068469697324,0.45210684696973236
1000,489.04118984499223,0.48904118984499223
1000,509.4450824619401,0.5094450824619401
1000,560.1208924894128,0.5601208924894128
1000,316.9199314387474,0.3169199314387474
1000,251.79936272958614,0.25179936272958614
1000,137.87117768818746,0.13787117768818746
1000,296.69895199761,0.29669895199761
1000,329.1194436030368,0.3291194436030368
1000,334.15238587143136,0.33415238587143137
1000,370.45269906805345,0.37045269906805345
1000,373.8610007163897,0.3738610007163897
1000,406.3691719431306,0.4063691719431306
